Customer_id,Account Number,Age,Date of Birth,Sex,Occupation,City,Bank Deposit,Saving Accounts,Full name,City id,Account_Open_Date,Account Type,Account officer,Opening Balance,Transaction_id,Transaction type,Transaction Medium,Date_of_transaction,Amount,Bank Loans,Transaction Hour,Age_class
NZ93920,77112347,25,1997-05-24 18:00:00,Female,Healthcare,Bayelsa,37664.31,22403.77,Andrew Phillips,Kad-HR001,2018-05-24,Domiciliary,Bobby Burton,108847.47,MT001,Money Transfer,ATM,2021-08-15,7393.47,0,18.0,Young Adult
NZ32424,77627444,68,1954-05-25 00:00:00,Male,Science_And_Research,Plateau,2278565.88,1414641.84,Bobby Reed,Kwa-HR001,2002-05-24,Domiciliary,Phillip Peters,117501.67,MD001,Money Deposit,Bank,2021-01-04,34283.52,0,18.0,Senior
NZ55441,78082765,78,1944-05-24 12:00:00,Male,Marketing_Sales_Customer,Lagos,192069.96,55476.95,Brian Rose,Riv-HR001,2022-05-24,Domiciliary,Mark Montgomery,157969.47,MT001,Money Transfer,Mobile,2021-07-26,42671.16,0,6.0,Old
NZ52571,78420388,75,1947-05-25 06:00:00,Male,Science_And_Research,Kaduna,44438.07,29329.12,Marilyn Coleman,Lag-HR001,2005-05-25,Joint,Benjamin Kim,146788.5,OP001,Online Payment,Card,2021-04-29,39834.5,0,0.0,Old
NZ79745,78979780,66,1956-05-24 12:00:00,Male,HR_Admin,Lagos,681503.62,142689.82,William Gray,Abu-HR001,2002-05-24,Domiciliary,Anthony Torres,327183.15,MT001,Money Transfer,Mobile,2021-09-11,30740.48,0,6.0,Senior
NZ43444,79104040,54,1968-05-24 12:00:00,Female,Executive_Management,Sokoto,1559826.73,428352.42,Scott Kelly,Kog-HR001,1981-05-25,Corporate,Shawn Cook,74059.23,MT001,Money Transfer,Mobile,2021-11-30,14702.6,0,12.0,Adult
NZ16101,79144862,26,1996-05-24 12:00:00,Female,Information_Technology_And_Software,Kogi,63120.44,41290.6,Lawrence Ruiz,Lag-HR001,1982-05-24,Current,Adam Hernandez,123545.42,MD001,Money Deposit,Bank,2021-12-15,2984.52,0,18.0,Young Adult
NZ64241,79330836,37,1985-05-24 18:00:00,Male,HR_Admin,Oyo,268653.24,102576.69,Ralph Chapman,Kad-HR001,2003-05-24,Current,Jeremy Vasquez,179780.6,MT001,Money Transfer,Bank,2022-01-05,36389.68,0,6.0,Adult
NZ85936,80484276,39,1983-05-25 06:00:00,Female,HR_Admin,Kaduna,1548129.75,266490.03,Teresa Kennedy,Lag-HR001,2006-05-24,Corporate,Adam Hernandez,99114.16,OP001,Online Payment,Mobile,2021-07-27,17043.68,0,6.0,Adult
NZ48638,80506124,71,1951-05-25 06:00:00,Female,Office_Clerical,Lagos,188913.44,121444.35,Benjamin Collins,Ana-HR001,2011-05-24,Joint,Anthony Berry,136921.89,LP001,Loan Payment,AFT,2021-04-27,23715.42,3455983872,6.0,Senior
NZ47860,80693210,53,1969-05-24 18:00:00,Male,Writing_Content,Lagos,354828.55,92389.32,William Wagner,Ogu-HR001,1975-05-24,Current,Jesse Evans,235533.89,LP001,Loan Payment,ACH,2021-11-27,47571.93,92587068,6.0,Adult
NZ47871,81065796,35,1987-05-25 06:00:00,Male,HR_Admin,Osun,288932.9,72197.55,Donna Moreno,Osu-HR001,1987-05-24,Corporate,Jason Duncan,169625.7,CW001,Cash Withdrawal,POS,2021-01-12,21116.44,0,6.0,Adult
NZ97485,81148935,72,1950-05-25 00:00:00,Male,Accounting_And_Finance,River,144824.7,79179.86,Helen Evans,Oyo-HR001,1995-05-24,Domiciliary,Donald Reynolds,26242.27,OP001,Online Payment,Card,2022-01-01,25467.42,0,18.0,Senior
NZ15664,81816055,82,1940-05-24 12:00:00,Female,Office_Clerical,Lagos,914049.58,276007.13,Anne Garrett,Ogu-HR001,1984-05-25,Savings,Joe Hanson,233672.19,OP001,Online Payment,Card,2022-01-07,4238.41,0,12.0,Old
NZ99522,81969081,85,1937-05-24 18:00:00,Male,Education,Abuja,942512.26,372569.55,Sarah Burke,Lag-HR001,1961-05-25,Corporate,Benjamin Kim,234829.64,LP001,Loan Payment,AFT,2021-08-08,22215.87,13612187214,12.0,Old
NZ40216,82435985,32,1990-05-25 00:00:00,Male,Accounting_And_Finance,Anambra,972181.04,206329.91,Irene Wood,Ogu-HR001,1961-05-25,Current,Joe Hanson,56826.53,MD001,Money Deposit,Bank,2022-01-25,8855.3,0,12.0,Adult
NZ72909,82561349,40,1982-05-25 00:00:00,Male,Information_Technology_And_Software,Osun,609698.13,279851.44,John Warren,Ana-HR001,2007-05-24,Current,Bruce Porter,57204.29,CW001,Cash Withdrawal,Bank,2021-12-28,3434.67,0,12.0,Adult
NZ46502,85427274,33,1989-05-24 18:00:00,Female,Marketing_Sales_Customer,Lagos,1055041.27,186893.03,Steven Greene,Lag-HR001,1961-05-25,Current,Nicholas Simmons,49901.34,LP001,Loan Payment,AFT,2021-08-28,2963.48,1444612728,12.0,Adult
NZ26959,86319276,69,1953-05-24 18:00:00,Male,Information_Technology_And_Software,Imo,191149.27,173076.98,Ronald Scott,Ogu-HR001,2015-05-24,Domiciliary,Jesse Evans,152363.88,OP001,Online Payment,Mobile,2021-08-07,19332.12,0,6.0,Senior
NZ70927,86849828,65,1957-05-24 18:00:00,Male,Information_Technology_And_Software,Oyo,86683.0,25658.17,Terry Hayes,Kog-HR001,1957-05-25,Domiciliary,Shawn Cook,30898.92,CW001,Cash Withdrawal,Bank,2021-03-29,21343.5,0,0.0,Senior
NZ23827,87238732,70,1952-05-24 12:00:00,Female,Engineering,Imo,934525.89,161495.34,Evelyn Taylor,Lag-HR001,1993-05-25,Savings,Nicholas Cunningham,228548.88,MD001,Money Deposit,Bank,2021-10-21,8979.77,0,18.0,Senior
NZ72590,87668234,85,1937-05-24 18:00:00,Male,Healthcare,Abuja,433119.98,230904.93,Dennis Long,Riv-HR001,2022-05-24,Current,Mark Montgomery,148807.93,CH001,Checks,Bank,2021-01-13,22553.08,0,12.0,Old
NZ84942,88247400,52,1970-05-25 00:00:00,Female,Education,Oyo,27367.89,6393.82,Charles Green,Enu-HR001,2010-05-24,Corporate,Paul Holmes,64521.6,MD001,Money Deposit,ATM,2021-04-04,3049.92,0,12.0,Adult
NZ64778,90601850,44,1978-05-25 00:00:00,Female,Legal,Edo,39388.07,9392.54,Kevin Little,Ana-HR001,1967-05-24,Corporate,Joshua Little,69271.91,MD001,Money Deposit,Bank,2021-04-26,13546.4,0,18.0,Adult
NZ28842,92871480,78,1944-05-24 12:00:00,Female,Accounting_And_Finance,Ogun,752220.15,398767.31,Theresa Cooper,Abi-HR001,1969-05-25,Current,Roy Rice,161766.54,MD001,Money Deposit,Bank,2022-03-29,31767.39,0,12.0,Old
NZ87264,93214941,41,1981-05-24 18:00:00,Male,Accounting_And_Finance,Lagos,491904.52,255721.55,Michael Reed,Abi-HR001,1992-05-25,Domiciliary,Roy Rice,261310.76,MD001,Money Deposit,Bank,2021-10-27,53906.58,0,18.0,Adult
NZ25757,93482930,81,1941-05-24 18:00:00,Male,Science_And_Research,Ogun,361688.55,110656.22,William Griffin,Abu-HR001,1958-05-24,Savings,George Lewis,169791.17,MT001,Money Transfer,ATM,2021-05-29,30070.92,0,0.0,Old
NZ33307,97106568,57,1965-05-24 18:00:00,Male,Healthcare,Anambra,2311699.75,297538.13,Martin Morrison,Lag-HR001,2005-05-25,Corporate,Carl Nguyen,157446.17,MD001,Money Deposit,Bank,2021-05-12,23014.26,0,12.0,Adult
NZ53005,99730338,77,1945-05-24 18:00:00,Male,Information_Technology_And_Software,Osun,391405.92,37946.47,Bobby Lee,Lag-HR001,1980-05-25,Corporate,Chris Armstrong,82561.55,CW001,Cash Withdrawal,ATM,2021-12-14,18069.64,0,6.0,Old
NZ76081,100369630,67,1955-05-25 06:00:00,Female,Healthcare,Lagos,884874.66,133071.54,Paula Hart,Lag-HR001,1999-05-24,Current,Nicholas Cunningham,91071.75,MT001,Money Transfer,Mobile,2022-02-05,33111.54,0,0.0,Senior
NZ52119,102279352,33,1989-05-24 18:00:00,Male,Engineering,Kaduna,2178976.82,324812.81,Russell Thompson,Ana-HR001,2022-05-24,Current,Bruce Porter,205319.7,MT001,Money Transfer,Mobile,2021-07-31,55892.7,0,12.0,Adult
NZ76171,102923023,26,1996-05-24 12:00:00,Female,Accounting_And_Finance,Abuja,606032.72,103025.56,Rachel Adams,Lag-HR001,1998-05-24,Joint,Adam Hernandez,122710.9,CW001,Cash Withdrawal,ATM,2021-06-15,20009.16,0,6.0,Young Adult
NZ68596,103348505,81,1941-05-24 18:00:00,Male,Science_And_Research,Adamawa,2192804.88,497671.37,Terry Flores,Osu-HR001,1956-05-25,Current,James Castillo,42235.02,MD001,Money Deposit,Bank,2021-10-27,40311.96,0,18.0,Old
NZ75515,104083137,68,1954-05-25 00:00:00,Male,Engineering,Ogun,442832.36,349116.68,Karen White,Lag-HR001,1967-05-24,Domiciliary,Nicholas Simmons,301258.44,CW001,Cash Withdrawal,ATM,2022-03-21,12422.76,0,0.0,Senior
NZ75610,104344203,65,1957-05-24 18:00:00,Male,Healthcare,Lagos,1636294.1,809650.91,Howard Stephens,Del-HR001,1960-05-25,Corporate,Todd Roberts,152605.64,CW001,Cash Withdrawal,POS,2022-01-07,16132.62,0,6.0,Senior
NZ62967,105291696,71,1951-05-25 06:00:00,Female,Healthcare,Osun,441638.95,257073.42,Jonathan Hanson,Oyo-HR001,2022-05-24,Domiciliary,Donald Reynolds,95425.4,MT001,Money Transfer,Internet Banking,2021-09-20,21074.73,0,6.0,Senior
NZ70450,105425657,32,1990-05-25 00:00:00,Male,Engineering,Enugu,30171.76,11964.66,Ernest Nguyen,Osu-HR001,1963-05-24,Domiciliary,Gregory Simmons,54753.75,OP001,Online Payment,Card,2021-07-28,5311.0,0,12.0,Adult
NZ57637,106222597,28,1994-05-25 00:00:00,Female,Engineering,Imo,235512.87,91850.02,Jimmy Evans,Edo-HR001,1959-05-24,Corporate,Victor Martinez,188217.24,MT001,Money Transfer,Mobile,2022-04-17,29859.52,0,0.0,Young Adult
NZ24921,106263958,57,1965-05-24 18:00:00,Male,Healthcare,Lagos,307847.83,219803.35,Frances Hughes,Imo-HR001,2016-05-25,Domiciliary,Joshua Bennett,161884.01,MD001,Money Deposit,ATM,2022-02-24,11589.76,0,18.0,Adult
NZ19657,108359337,64,1958-05-25 00:00:00,Female,Healthcare,Lagos,1958573.44,697722.2,Jeremy Thomas,Del-HR001,1980-05-25,Domiciliary,Todd Roberts,22765.74,MD001,Money Deposit,Bank,2022-04-23,15353.25,0,6.0,Adult
NZ31182,108897724,76,1946-05-25 00:00:00,Female,Engineering,Kano,451924.45,127682.96,Tammy Carter,Ana-HR001,2010-05-24,Savings,Bruce Porter,289744.18,CH001,Checks,Informal Services,2021-01-27,33890.56,0,0.0,Old
NZ75463,109186210,45,1977-05-24 18:00:00,Male,Information_Technology_And_Software,Cross River,595996.58,317308.58,Russell Gray,Kan-HR001,2022-05-24,Current,Joshua Ryan,200436.8,OP001,Online Payment,Mobile,2021-03-16,62653.45,0,0.0,Adult
NZ27796,109613268,39,1983-05-25 06:00:00,Male,Marketing_Sales_Customer,Edo,495892.86,177980.46,Wanda Wagner,Ben-HR001,2014-05-24,Domiciliary,Roger Alexander,149541.0,MD001,Money Deposit,Bank,2021-08-03,26054.34,0,18.0,Adult
NZ63930,110015195,18,2004-05-24 12:00:00,Male,Marketing_Sales_Customer,River,340347.54,114620.27,Paul Welch,Kad-HR001,1983-05-24,Domiciliary,Jeremy Vasquez,56697.15,MD001,Money Deposit,Bank,2022-03-21,20916.0,0,6.0,Teen
NZ43704,110714690,55,1967-05-25 06:00:00,Male,Information_Technology_And_Software,Edo,370436.77,264528.29,Edward Gordon,Cro-HR001,1997-05-25,Domiciliary,Stephen Payne,153481.1,MT001,Money Transfer,Bank,2021-04-27,16824.24,0,12.0,Adult
NZ67109,112752941,33,1989-05-24 18:00:00,Female,Marketing_Sales_Customer,Abia,67947.49,28701.02,Billy Ellis,Oyo-HR001,1984-05-25,Savings,Douglas Tucker,86558.08,CW001,Cash Withdrawal,ATM,2021-01-10,29076.8,0,12.0,Adult
NZ52909,113055246,23,1999-05-25 06:00:00,Male,Science_And_Research,Enugu,737355.67,329551.48,Martha Jenkins,Kog-HR001,1969-05-25,Corporate,Shawn Cook,355219.51,CH001,Checks,Informal Services,2021-07-21,68599.8,0,6.0,Young Adult
NZ71563,113298775,85,1937-05-24 18:00:00,Female,Engineering,Kwara,599816.8,206879.49,Gary Reynolds,Cro-HR001,1978-05-24,Corporate,Stephen Payne,161123.83,MD001,Money Deposit,Bank,2021-04-24,11458.16,0,6.0,Old
NZ32848,116404368,75,1947-05-25 06:00:00,Male,Marketing_Sales_Customer,Lagos,888439.61,108981.93,Roger Riley,Lag-HR001,2017-05-25,Current,Dennis Ruiz,30326.33,LP001,Loan Payment,ACH,2021-10-14,2020.58,4091372219,18.0,Old
NZ55010,116907456,66,1956-05-24 12:00:00,Female,Healthcare,Abuja,68399.89,50833.55,Judith Mason,Pla-HR001,1984-05-25,Domiciliary,Victor Ramos,55718.69,MD001,Money Deposit,ATM,2021-09-04,41978.75,0,0.0,Senior
NZ19846,118038711,75,1947-05-25 06:00:00,Female,Science_And_Research,Ogun,1146228.68,253284.7,Ralph Boyd,Ana-HR001,2022-05-24,Corporate,Anthony Berry,97502.58,CH001,Checks,Informal Services,2021-01-01,5150.34,0,18.0,Old
NZ55583,119419377,27,1995-05-25 06:00:00,Female,Engineering,Imo,222884.56,125629.06,Lori Marshall,Osu-HR001,1976-05-25,Joint,Jason Duncan,136956.2,MT001,Money Transfer,ATM,2021-09-22,35334.9,0,0.0,Young Adult
NZ66999,120381038,60,1962-05-25 00:00:00,Male,Engineering,Delta,40303.49,6018.66,Heather Ryan,Lag-HR001,1967-05-24,Savings,Adam Hernandez,85439.62,OP001,Online Payment,Mobile,2021-02-06,4171.3,0,0.0,Adult
NZ85232,120457380,64,1958-05-25 00:00:00,Female,Executive_Management,Adamawa,61904.57,14615.52,Sharon Davis,Kad-HR001,1964-05-25,Domiciliary,Jerry Green,162784.58,OP001,Online Payment,Mobile,2021-11-02,34174.16,0,12.0,Adult
NZ70868,120568684,37,1985-05-24 18:00:00,Male,Marketing_Sales_Customer,Lagos,65263.55,46324.8,Michelle Little,Kad-HR001,1998-05-24,Current,Jeremy Vasquez,38807.25,CW001,Cash Withdrawal,ATM,2021-04-26,35163.0,0,18.0,Adult
NZ89674,120932057,83,1939-05-25 06:00:00,Female,Marketing_Sales_Customer,Imo,244910.01,253073.68,Kevin Walker,Lag-HR001,2016-05-25,Current,Dennis Ruiz,25072.56,OP001,Online Payment,Mobile,2021-06-27,12405.91,0,6.0,Old
NZ62312,122639053,19,2003-05-25 06:00:00,Male,Healthcare,Imo,669212.77,210003.29,Kevin Diaz,Kad-HR001,1960-05-25,Domiciliary,Jeremy Vasquez,228140.83,CW001,Cash Withdrawal,ATM,2022-04-10,52079.72,0,18.0,Teen
NZ96154,124971917,53,1969-05-24 18:00:00,Female,Healthcare,Lagos,257313.49,104605.81,Matthew Morris,Ben-HR001,2018-05-24,Domiciliary,Roger Alexander,122947.04,CW001,Cash Withdrawal,ATM,2021-06-25,31710.43,0,6.0,Adult
NZ32055,125319673,75,1947-05-25 06:00:00,Male,Accounting_And_Finance,Cross River,2100661.04,997420.12,Alan Cole,Lag-HR001,2022-05-24,Corporate,Nicholas Simmons,73501.04,MT001,Money Transfer,Mobile,2021-01-28,26561.82,0,18.0,Old
NZ13182,125415238,63,1959-05-25 06:00:00,Male,Legal,Kwara,88035.77,78037.42,Anthony Moore,Lag-HR001,2010-05-24,Joint,Benjamin Kim,97698.89,OP001,Online Payment,Card,2021-01-01,24092.92,0,12.0,Adult
NZ88761,125926431,47,1975-05-25 06:00:00,Male,Information_Technology_And_Software,Lagos,277273.4,109324.94,Anthony Green,Lag-HR001,2005-05-25,Joint,Dennis Ruiz,284371.28,OP001,Online Payment,Internet Banking,2021-04-18,42186.24,0,18.0,Adult
NZ55928,126184759,47,1975-05-25 06:00:00,Male,Legal,Kano,598631.92,85868.28,Justin Moore,Riv-HR001,1985-05-25,Savings,Keith Griffin,444732.64,MT001,Money Transfer,Mobile,2022-03-18,24804.57,0,18.0,Adult
NZ67912,126353147,60,1962-05-25 00:00:00,Male,Writing_Content,Ogun,862135.02,256386.56,Harold Butler,Oyo-HR001,1984-05-25,Joint,Donald Reynolds,189555.93,OP001,Online Payment,Mobile,2021-11-11,22685.02,0,12.0,Adult
NZ31057,126508895,30,1992-05-24 12:00:00,Male,Engineering,Kano,1036987.58,479606.75,Fred Cook,Enu-HR001,1956-05-25,Fixed Deposit,Paul Larson,146247.26,CH001,Checks,Informal Services,2021-08-31,5915.58,0,0.0,Adult
NZ95777,127626624,26,1996-05-24 12:00:00,Male,Education,Osun,556830.61,290498.53,Jennifer Bailey,Oyo-HR001,1964-05-25,Domiciliary,Douglas Tucker,79121.7,OP001,Online Payment,Mobile,2021-02-18,69313.5,0,6.0,Young Adult
NZ82789,128075328,39,1983-05-25 06:00:00,Female,Science_And_Research,Delta,1231355.56,560845.62,Teresa Gordon,Enu-HR001,1964-05-25,Current,Paul Holmes,436829.84,CH001,Checks,Informal Services,2022-01-13,38715.6,0,6.0,Adult
NZ59778,128381655,67,1955-05-25 06:00:00,Female,Accounting_And_Finance,Lagos,551246.28,320686.19,Julie Hawkins,Sok-HR001,1961-05-25,Domiciliary,Raymond Alexander,155343.56,CW001,Cash Withdrawal,ATM,2021-09-06,60272.1,0,6.0,Senior
NZ46444,128772613,59,1963-05-25 06:00:00,Male,Engineering,Kaduna,328315.76,228611.45,Jeffrey Fuller,Kad-HR001,1993-05-25,Corporate,Jerry Green,52279.76,OP001,Online Payment,Card,2021-11-11,21017.76,0,12.0,Adult
NZ96593,128921572,61,1961-05-24 18:00:00,Male,Engineering,Osun,139422.33,56955.5,Christine Black,Oyo-HR001,2009-05-25,Current,Anthony Simpson,88949.54,OP001,Online Payment,Card,2021-07-09,27995.1,0,6.0,Adult
NZ44048,129506302,47,1975-05-25 06:00:00,Female,Education,Adamawa,463032.46,105835.99,Arthur Garza,Imo-HR001,1970-05-24,Corporate,Jonathan Hawkins,242469.24,OP001,Online Payment,Card,2022-04-15,26585.24,0,0.0,Adult
NZ82705,129520261,80,1942-05-25 00:00:00,Male,Accounting_And_Finance,Lagos,342138.31,174627.4,Kathleen Riley,Oyo-HR001,2013-05-25,Domiciliary,Anthony Simpson,78054.21,MT001,Money Transfer,ATM,2021-11-12,18705.0,0,12.0,Old
NZ38267,130741238,37,1985-05-24 18:00:00,Female,Marketing_Sales_Customer,Plateau,49633.48,15755.74,Carolyn Snyder,Edo-HR001,2022-05-24,Joint,Victor Martinez,287119.35,MT001,Money Transfer,Mobile,2021-11-26,37321.16,0,18.0,Adult
NZ33202,131217921,32,1990-05-25 00:00:00,Female,Office_Clerical,Lagos,744629.03,206014.03,Ernest Davis,Lag-HR001,1958-05-24,Savings,Carl Nguyen,58989.7,MD001,Money Deposit,Bank,2021-03-13,11962.08,0,6.0,Adult
NZ33202,131217921,32,1990-05-25 00:00:00,Female,Information_Technology_And_Software,Lagos,744629.03,206014.03,Ernest Davis,Lag-HR001,1958-05-24,Savings,Carl Nguyen,58989.7,MD001,Money Deposit,Bank,2021-03-13,11962.08,0,6.0,Adult
NZ31656,131682984,24,1998-05-25 00:00:00,Female,Engineering,Benue,2326151.83,785451.43,Victor Stephens,Lag-HR001,1957-05-25,Corporate,Dennis Ruiz,218312.27,MT001,Money Transfer,Mobile,2022-02-26,21480.88,0,0.0,Young Adult
NZ61272,132539151,80,1942-05-25 00:00:00,Male,Healthcare,Abia,49572.13,30468.72,Donald Bennett,Sok-HR001,1993-05-25,Domiciliary,Raymond Alexander,137256.09,MT001,Money Transfer,Mobile,2021-03-18,18322.92,0,12.0,Old
NZ78049,133479094,31,1991-05-25 06:00:00,Female,Engineering,Anambra,620849.97,204564.8,Jane Price,Imo-HR001,2006-05-24,Savings,Joshua Bennett,43063.1,MT001,Money Transfer,ATM,2021-08-26,1482.03,0,6.0,Adult
NZ32917,133928758,49,1973-05-24 18:00:00,Female,Education,River,193940.57,131879.59,Anthony Stephens,Abu-HR001,2011-05-24,Current,Anthony Torres,97294.96,OP001,Online Payment,Internet Banking,2021-07-03,28538.8,0,6.0,Adult
NZ53599,134845730,24,1998-05-25 00:00:00,Male,Science_And_Research,Cross River,784312.33,125489.97,Samuel Jackson,Kad-HR001,2009-05-25,Joint,Jeremy Vasquez,26707.69,CW001,Cash Withdrawal,POS,2021-08-25,8541.26,0,12.0,Young Adult
NZ78997,135044117,26,1996-09-12 18:00:00,Female,Education,Kaduna,314807.99,104681.17,JUSTICE MA,Enu-HR001,1976-05-25,Savings,Paul Larson,271368.12,OP001,Online Payment,Internet Banking,2021-02-26,50481.36,0,12.0,Young Adult
NZ90735,135088606,59,1963-05-25 06:00:00,Male,Accounting_And_Finance,Abuja,1087915.49,440605.77,Steve Grant,Pla-HR001,1960-05-25,Savings,Victor Ramos,109051.93,OP001,Online Payment,Internet Banking,2021-04-21,20070.28,0,6.0,Adult
NZ62222,136232022,75,1947-05-25 06:00:00,Male,Engineering,Lagos,245564.57,167388.96,Kelly Burton,Edo-HR001,1996-05-25,Corporate,Victor Martinez,109036.93,MD001,Money Deposit,Bank,2021-03-04,8093.02,0,6.0,Old
NZ96211,136816964,47,1975-05-25 06:00:00,Female,Science_And_Research,Abuja,266295.05,303148.38,Cynthia Edwards,Kan-HR001,2009-05-25,Domiciliary,Bruce Butler,46550.39,MD001,Money Deposit,ATM,2022-02-13,9612.22,0,0.0,Adult
NZ70297,137444563,85,1937-05-24 18:00:00,Male,Healthcare,Anambra,0.0,0.0,Anna Henry,Ogu-HR001,2002-05-24,Current,Joe Hanson,177985.98,LP001,Loan Payment,AFT,2021-07-12,14040.98,9316630101,12.0,Old
NZ50985,137837802,58,1964-05-24 12:00:00,Male,Healthcare,Imo,491151.7,55021.42,Louise Hunt,Ogu-HR001,1995-05-24,Savings,Jesse Evans,187068.34,OP001,Online Payment,Internet Banking,2022-01-07,33993.85,0,18.0,Adult
NZ97338,139492099,76,1946-05-25 00:00:00,Male,Engineering,Oyo,720791.32,484396.2,Bobby Smith,Kwa-HR001,2003-05-24,Savings,Phillip Peters,27107.94,MT001,Money Transfer,Internet Banking,2022-03-03,20852.16,0,6.0,Old
NZ73212,140511338,46,1976-05-24 12:00:00,Male,Information_Technology_And_Software,Osun,602428.0,98781.69,Sean Morris,Imo-HR001,1987-05-24,Fixed Deposit,Jonathan Hawkins,62973.43,CW001,Cash Withdrawal,POS,2021-12-20,10720.35,0,0.0,Adult
NZ69161,142378480,73,1949-05-24 18:00:00,Male,Executive_Management,Lagos,142521.83,54827.53,Cheryl Turner,Kog-HR001,2020-05-25,Domiciliary,Shawn Cook,158390.39,OP001,Online Payment,Internet Banking,2021-05-23,42135.6,0,0.0,Senior
NZ24725,143114804,73,1949-05-24 18:00:00,Female,Engineering,Ogun,211125.77,56231.55,Donald Alexander,Ana-HR001,2016-05-25,Domiciliary,Joshua Little,127936.89,OP001,Online Payment,Internet Banking,2022-01-25,5764.98,0,6.0,Senior
NZ92786,143602533,55,1967-05-25 06:00:00,Female,Information_Technology_And_Software,Enugu,334083.2,145958.24,Craig Ruiz,Kan-HR001,1972-05-25,Domiciliary,Joshua Ryan,53434.55,MD001,Money Deposit,Bank,2021-06-17,22422.05,0,0.0,Adult
NZ88698,143713603,67,1955-05-25 06:00:00,Female,Writing_Content,Abuja,295345.61,86634.71,Kathy Wheeler,Imo-HR001,1984-05-25,Domiciliary,Jonathan Hawkins,56874.2,MD001,Money Deposit,Bank,2021-06-15,8228.29,0,18.0,Senior
NZ70508,143782117,59,1963-05-25 06:00:00,Female,Information_Technology_And_Software,Kogi,384271.05,124336.41,Katherine Myers,Lag-HR001,1959-05-24,Fixed Deposit,Nicholas Cunningham,105509.99,MT001,Money Transfer,Internet Banking,2021-05-23,42235.52,0,12.0,Adult
NZ33884,144336359,62,1960-05-24 12:00:00,Male,Legal,Lagos,503726.78,218434.25,Phillip Long,Lag-HR001,2006-05-24,Joint,Carl Nguyen,224640.75,CH001,Checks,Informal Services,2021-03-01,57090.72,0,12.0,Adult
NZ95665,144352360,83,1939-05-25 06:00:00,Female,Engineering,Delta,211848.57,65815.88,Jonathan Duncan,Lag-HR001,1984-05-25,Joint,Chris Armstrong,85181.04,LP001,Loan Payment,AFT,2021-10-12,28180.8,57099328,18.0,Old
NZ70721,144814850,38,1984-05-24 12:00:00,Female,Marketing_Sales_Customer,Abuja,584732.44,35983.53,Andrew Tucker,Bay-HR001,2004-05-25,Current,Shawn Wallace,65580.31,CW001,Cash Withdrawal,ATM,2021-03-11,18432.38,0,0.0,Adult
NZ51913,146068290,30,1992-05-24 12:00:00,Female,HR_Admin,Ogun,631578.07,482477.67,Tammy Howard,Enu-HR001,2022-05-24,Current,Paul Larson,377580.78,CW001,Cash Withdrawal,Bank,2021-04-27,7498.34,0,12.0,Adult
NZ45882,147858758,27,1995-05-25 06:00:00,Female,Accounting_And_Finance,Kogi,478960.24,236227.92,Virginia Edwards,Imo-HR001,2001-05-25,Savings,Joe Price,96488.25,MT001,Money Transfer,Bank,2021-06-05,14451.86,0,0.0,Young Adult
NZ21608,149904219,59,1963-05-25 06:00:00,Male,Information_Technology_And_Software,Abuja,226137.94,358926.14,Elizabeth Adams,Abi-HR001,2008-05-25,Corporate,Samuel Fowler,69789.31,MD001,Money Deposit,ATM,2021-07-04,30138.74,0,6.0,Adult
NZ97689,151586243,66,1956-05-24 12:00:00,Male,Healthcare,Plateau,695971.48,293623.24,Bobby Adams,Ben-HR001,1983-05-24,Corporate,Roger Alexander,107655.52,MT001,Money Transfer,Bank,2021-07-29,38404.02,0,12.0,Senior
NZ60299,157033921,73,1949-05-24 18:00:00,Male,HR_Admin,Delta,412333.44,114310.26,Ann Stephens,Lag-HR001,2000-05-25,Savings,Nicholas Cunningham,49767.51,OP001,Online Payment,Mobile,2021-03-28,18779.1,0,18.0,Senior
NZ84095,157230926,48,1974-05-25 00:00:00,Male,Science_And_Research,Abia,1153249.45,326415.73,Jeremy Bowman,Kwa-HR001,1968-05-25,Corporate,Phillip Peters,280918.66,MD001,Money Deposit,ATM,2021-02-24,73718.1,0,18.0,Adult
